no_of_dependents,income_annum,loan_amount,loan_term,cibil_score,residential_assets_value,commercial_assets_value,luxury_assets_value,bank_asset_value,education_ Graduate,education_ Not Graduate,self_employed_ No,self_employed_ Yes,target
3,-0.6666666666666666,-0.7692307692307693,12,0.7734241908006815,-0.10989010989010989,-0.416,-0.6503496503496503,-0.5106382978723404,1.0,0.0,1.0,0.0,0
2,0.9166666666666666,1.2380952380952381,12,0.16013628620102216,1.3186813186813187,2.064,0.5314685314685315,1.4680851063829787,1.0,0.0,1.0,0.0,0
4,-0.5625,-0.38095238095238093,2,0.9131175468483816,-0.2087912087912088,-0.544,-0.5244755244755245,-0.2127659574468085,0.0,1.0,0.0,1.0,0
1,-0.875,-0.8058608058608059,14,0.3747870528109029,-0.4725274725274725,-0.432,-0.8951048951048951,-0.7021276595744681,1.0,0.0,0.0,1.0,0
1,0.6875,0.73992673992674,8,-0.28620102214650767,0.8021978021978022,2.08,0.1888111888111888,0.3191489361702128,1.0,0.0,1.0,0.0,1
5,-1.0208333333333333,-1.0402930402930404,6,0.40545144804088584,-0.5824175824175825,-0.544,-0.993006993006993,-0.9361702127659575,1.0,0.0,1.0,0.0,0
0,-0.4583333333333333,-0.37362637362637363,18,0.9608177172061328,-0.14285714285714285,-0.224,-0.5664335664335665,-0.2127659574468085,0.0,1.0,1.0,0.0,0
4,-0.4791666666666667,-0.2783882783882784,2,0.8109028960817717,-0.5384615384615384,-0.176,-0.5244755244755245,-0.0851063829787234,0.0,1.0,1.0,0.0,0
0,-0.125,0.18315018315018314,8,-1.0221465076660987,0.1978021978021978,0.72,0.1958041958041958,-0.06382978723404255,0.0,1.0,1.0,0.0,1
0,-0.8958333333333334,-0.8937728937728938,2,0.3850085178875639,-0.5384615384615384,-0.4,-0.8041958041958042,-0.8723404255319149,0.0,1.0,1.0,0.0,0
3,0.3333333333333333,0.13186813186813187,2,-0.32367972742759793,-0.13186813186813187,1.152,0.7482517482517482,1.0,1.0,0.0,0.0,1.0,1
1,-0.5416666666666666,-0.6373626373626373,12,0.22146507666098808,0.1978021978021978,-0.496,-0.5804195804195804,-0.1702127659574468,1.0,0.0,1.0,0.0,0
3,0.4791666666666667,1.0402930402930404,8,-0.7223168654173765,1.5824175824175823,0.672,0.6293706293706294,0.574468085106383,1.0,0.0,1.0,0.0,1
3,0.7916666666666666,0.46886446886446886,14,0.7223168654173765,-0.5934065934065934,1.136,0.48951048951048953,0.40425531914893614,0.0,1.0,0.0,1.0,0
2,-0.5416666666666666,-0.43223443223443225,4,0.27597955706984667,-0.6153846153846154,-0.496,-0.34265734265734266,-0.40425531914893614,1.0,0.0,1.0,0.0,0
4,0.375,0.2490842490842491,8,-0.8722316865417377,1.1868131868131868,0.896,0.25874125874125875,0.8936170212765957,0.0,1.0,1.0,0.0,1
3,-0.7708333333333334,-0.8205128205128205,6,-0.21465076660988075,-0.5934065934065934,-0.352,-0.7482517482517482,-0.7872340425531915,1.0,0.0,1.0,0.0,1
0,-0.041666666666666664,0.13186813186813187,2,-0.7495741056218058,-0.25274725274725274,-0.032,0.027972027972027972,0.2765957446808511,1.0,0.0,1.0,0.0,0
4,0.9375,1.1355311355311355,12,0.909710391822828,-0.5824175824175825,0.48,1.6503496503496504,0.23404255319148937,0.0,1.0,0.0,1.0,0
3,-0.9791666666666666,-0.989010989010989,6,0.3679727427597956,-0.6043956043956044,-0.544,-0.9230769230769231,-0.9361702127659575,1.0,0.0,0.0,1.0,0
3,-0.125,0.13186813186813187,6,-0.23850085178875638,-0.4175824175824176,0.304,-0.16783216783216784,-0.1276595744680851,0.0,1.0,1.0,0.0,1
2,-0.0625,0.05128205128205128,12,-0.34071550255536626,-0.25274725274725274,0.048,-0.18181818181818182,-0.0425531914893617,1.0,0.0,0.0,1.0,1
4,0.10416666666666667,-0.16117216117216118,4,0.5928449744463373,-0.01098901098901099,-0.096,-0.1958041958041958,0.2127659574468085,1.0,0.0,1.0,0.0,0
2,-0.4583333333333333,-0.26373626373626374,2,0.7904599659284497,-0.07692307692307693,-0.08,-0.21678321678321677,-0.6595744680851063,0.0,1.0,1.0,0.0,0
1,-0.5833333333333334,-0.6007326007326007,8,-0.08517887563884156,-0.21978021978021978,-0.304,-0.5314685314685315,-0.3191489361702128,0.0,1.0,0.0,1.0,0
4,0.5,0.2490842490842491,20,-0.7086882453151618,-0.5934065934065934,1.456,0.6223776223776224,1.1063829787234043,0.0,1.0,0.0,1.0,1
1,0.5833333333333334,0.8131868131868132,20,0.2657580919931857,1.021978021978022,-0.112,0.24475524475524477,0.9148936170212766,1.0,0.0,1.0,0.0,0
4,0.8958333333333334,0.3956043956043956,12,0.7291311754684838,-0.21978021978021978,-0.336,1.3846153846153846,0.7446808510638298,0.0,1.0,0.0,1.0,0
5,-0.6041666666666666,-0.5787545787545788,6,-0.7529812606473595,-0.13186813186813187,-0.384,-0.4195804195804196,-0.723404255319149,0.0,1.0,0.0,1.0,1
1,-0.3541666666666667,-0.358974358974359,20,0.7734241908006815,-0.23076923076923078,0.432,-0.3006993006993007,0.06382978723404255,0.0,1.0,0.0,1.0,0
4,0.16666666666666666,0.37362637362637363,10,-0.58603066439523,-0.25274725274725274,0.88,0.5664335664335665,0.1702127659574468,1.0,0.0,0.0,1.0,1
2,-0.041666666666666664,-0.05860805860805861,2,-0.05792163543441227,0.4725274725274725,-0.368,-0.32867132867132864,0.5319148936170213,0.0,1.0,0.0,1.0,0
3,-0.125,0.10989010989010989,16,0.23168654173764908,0.5384615384615384,-0.016,-0.15384615384615385,0.2765957446808511,0.0,1.0,1.0,0.0,0
3,-0.041666666666666664,-0.10989010989010989,18,-0.6882453151618398,0.01098901098901099,0.064,0.1258741258741259,-0.19148936170212766,1.0,0.0,0.0,1.0,1
3,0.8958333333333334,0.7326007326007326,10,-0.6439522998296422,0.3516483516483517,1.552,0.6433566433566433,0.23404255319148937,1.0,0.0,0.0,1.0,1
1,-0.14583333333333334,-0.029304029304029304,16,-0.6609880749574105,0.7802197802197802,-0.384,-0.13986013986013987,0.0,0.0,1.0,0.0,1.0,1
2,-0.4375,-0.4981684981684982,14,-0.1635434412265758,0.10989010989010989,-0.16,-0.34965034965034963,-0.5957446808510638,0.0,1.0,0.0,1.0,0
3,0.6041666666666666,1.216117216117216,20,-0.7189097103918228,0.18681318681318682,0.752,0.0979020979020979,0.3191489361702128,1.0,0.0,0.0,1.0,1
1,0.5208333333333334,0.3076923076923077,14,-0.6814310051107325,1.6813186813186813,0.16,0.7062937062937062,1.1702127659574468,0.0,1.0,0.0,1.0,1
0,0.125,0.09523809523809523,16,0.11925042589437819,-0.6043956043956044,0.928,0.11888111888111888,0.0,0.0,1.0,1.0,0.0,0
0,0.6875,0.43956043956043955,10,-0.4293015332197615,-0.45054945054945056,-0.352,0.7272727272727273,1.574468085106383,1.0,0.0,1.0,0.0,1
2,0.9375,1.4945054945054945,2,0.9710391822827938,0.7692307692307693,0.448,1.6293706293706294,0.2765957446808511,1.0,0.0,1.0,0.0,0
1,0.4791666666666667,1.0915750915750915,16,-0.9540034071550255,0.4835164835164835,0.112,1.034965034965035,0.7659574468085106,1.0,0.0,0.0,1.0,1
0,-0.7708333333333334,-0.6959706959706959,6,0.9778534923339012,-0.16483516483516483,-0.288,-0.6573426573426573,-0.5531914893617021,1.0,0.0,0.0,1.0,0
2,-0.4166666666666667,-0.30036630036630035,10,0.504258943781942,-0.01098901098901099,0.352,-0.3916083916083916,-0.6170212765957447,0.0,1.0,1.0,0.0,0
2,0.5,1.1135531135531136,4,-0.7189097103918228,-0.01098901098901099,-0.24,0.43356643356643354,-0.10638297872340426,1.0,0.0,1.0,0.0,0
4,-0.16666666666666666,-0.32967032967032966,2,0.010221465076660987,0.4725274725274725,-0.304,-0.3986013986013986,0.2127659574468085,0.0,1.0,1.0,0.0,0
2,0.5625,0.9230769230769231,18,0.06473594548551959,0.04395604395604396,0.368,0.8251748251748252,-0.0425531914893617,0.0,1.0,0.0,1.0,0
2,-0.375,-0.4908424908424908,20,0.7700170357751278,-0.08791208791208792,-0.256,-0.0979020979020979,-0.40425531914893614,1.0,0.0,1.0,0.0,0
1,-0.4375,-0.5714285714285714,10,-0.21124361158432708,0.02197802197802198,0.32,-0.2727272727272727,-0.3404255319148936,0.0,1.0,0.0,1.0,1
2,-0.041666666666666664,0.10256410256410256,12,0.3645655877342419,0.34065934065934067,0.544,-0.32167832167832167,0.2553191489361702,1.0,0.0,1.0,0.0,0
0,0.5416666666666666,1.0769230769230769,14,0.6746166950596252,0.06593406593406594,1.296,0.6153846153846154,0.0425531914893617,0.0,1.0,1.0,0.0,0
0,-0.8541666666666666,-0.8351648351648352,10,0.8551959114139693,-0.32967032967032966,-0.464,-0.8181818181818182,-0.7021276595744681,1.0,0.0,0.0,1.0,0
2,-0.22916666666666666,-0.11721611721611722,4,0.313458262350937,0.08791208791208792,0.512,0.055944055944055944,-0.0425531914893617,1.0,0.0,1.0,0.0,0
3,0.7708333333333334,0.2564102564102564,6,0.3270868824531516,0.08791208791208792,-0.256,0.2727272727272727,1.0425531914893618,1.0,0.0,1.0,0.0,0
2,-0.08333333333333333,0.2271062271062271,14,0.2453151618398637,0.02197802197802198,0.56,-0.1048951048951049,0.425531914893617,1.0,0.0,1.0,0.0,0
3,-0.5625,-0.43956043956043955,8,0.27597955706984667,-0.24175824175824176,-0.208,-0.5874125874125874,-0.6170212765957447,0.0,1.0,1.0,0.0,0
1,0.7708333333333334,0.2857142857142857,10,0.3441226575809199,0.967032967032967,-0.08,0.8391608391608392,1.446808510638298,1.0,0.0,1.0,0.0,0
2,-0.7916666666666666,-0.7106227106227107,8,-0.07155025553662692,-0.38461538461538464,-0.304,-0.7832167832167832,-0.5957446808510638,0.0,1.0,0.0,1.0,0
4,0.3125,0.3076923076923077,10,-0.8517887563884157,1.1978021978021978,0.928,0.3776223776223776,0.3617021276595745,1.0,0.0,0.0,1.0,1
4,-0.3333333333333333,-0.24175824175824176,16,0.9233390119250426,-0.46153846153846156,0.016,-0.3146853146853147,-0.1702127659574468,0.0,1.0,0.0,1.0,0
2,0.5,0.3882783882783883,10,0.637137989778535,-0.23076923076923078,1.488,0.3706293706293706,0.2978723404255319,1.0,0.0,1.0,0.0,0
5,-0.20833333333333334,-0.32234432234432236,12,-0.58603066439523,0.06593406593406594,-0.24,-0.06293706293706294,-0.0425531914893617,1.0,0.0,1.0,0.0,1
3,-0.875,-0.8644688644688645,10,-0.1465076660988075,-0.31868131868131866,-0.544,-0.8881118881118881,-0.6808510638297872,1.0,0.0,1.0,0.0,0
5,0.20833333333333334,-0.014652014652014652,16,-0.6916524701873935,0.3956043956043956,-0.144,0.6433566433566433,0.23404255319148937,1.0,0.0,0.0,1.0,1
2,-0.10416666666666667,0.10989010989010989,18,0.36115843270868825,0.16483516483516483,0.848,-0.055944055944055944,0.19148936170212766,1.0,0.0,1.0,0.0,0
5,0.10416666666666667,-0.007326007326007326,10,-0.49744463373083475,0.14285714285714285,0.656,0.4195804195804196,0.02127659574468085,0.0,1.0,0.0,1.0,1
4,0.75,0.9963369963369964,12,-0.18739352640545145,0.6813186813186813,0.992,0.36363636363636365,0.851063829787234,0.0,1.0,0.0,1.0,1
5,-0.16666666666666666,-0.007326007326007326,12,-1.0255536626916524,0.7582417582417582,0.096,-0.14685314685314685,0.1276595744680851,0.0,1.0,1.0,0.0,1
1,0.375,0.6446886446886447,4,-0.41567291311754684,1.4395604395604396,-0.416,0.6153846153846154,1.2127659574468086,1.0,0.0,0.0,1.0,0
3,-0.875,-0.8864468864468864,20,-0.252129471890971,-0.5164835164835165,-0.544,-0.7972027972027972,-0.8085106382978723,0.0,1.0,0.0,1.0,1
2,0.20833333333333334,0.06593406593406594,8,0.5281090289608177,0.3626373626373626,0.048,-0.09090909090909091,0.574468085106383,1.0,0.0,0.0,1.0,0
0,0.7291666666666666,0.46153846153846156,10,0.7155025553662692,0.6263736263736264,1.312,0.7972027972027972,0.06382978723404255,1.0,0.0,1.0,0.0,0
1,0.3333333333333333,0.3076923076923077,6,0.6643952299829642,0.34065934065934067,0.352,0.23776223776223776,0.3404255319148936,1.0,0.0,0.0,1.0,0
3,-0.22916666666666666,-0.13186813186813187,18,0.10902896081771721,0.04395604395604396,0.528,-0.11888111888111888,-0.06382978723404255,1.0,0.0,1.0,0.0,0
4,-0.875,-0.8864468864468864,4,-0.06814310051107325,-0.4725274725274725,-0.464,-0.8951048951048951,-0.723404255319149,1.0,0.0,0.0,1.0,0
3,-0.125,-0.23443223443223443,8,-0.7223168654173765,0.31868131868131866,0.496,-0.32867132867132864,0.0,0.0,1.0,0.0,1.0,1
1,0.14583333333333334,-0.05128205128205128,6,-0.879045996592845,-0.17582417582417584,0.896,0.4405594405594406,0.2127659574468085,0.0,1.0,0.0,1.0,1
1,-0.6666666666666666,-0.7032967032967034,6,-0.1465076660988075,-0.5054945054945055,-0.288,-0.5804195804195804,-0.6595744680851063,0.0,1.0,0.0,1.0,0
4,0.875,0.7326007326007326,16,-0.626916524701874,1.3736263736263736,-0.592,0.8461538461538461,0.1276595744680851,0.0,1.0,0.0,1.0,1
4,-0.4791666666666667,-0.336996336996337,12,0.17717206132879046,-0.07692307692307693,-0.016,-0.42657342657342656,-0.2553191489361702,0.0,1.0,0.0,1.0,0
1,-1.0208333333333333,-1.0402930402930404,20,0.9505962521294719,-0.5714285714285714,-0.576,-1.0,-0.9574468085106383,1.0,0.0,0.0,1.0,0
0,-0.6458333333333334,-0.5641025641025641,2,-0.5281090289608177,-0.31868131868131866,0.016,-0.5244755244755245,-0.6170212765957447,0.0,1.0,1.0,0.0,0
0,0.7291666666666666,0.6153846153846154,14,0.2555366269165247,1.4505494505494505,2.032,0.5804195804195804,1.5957446808510638,0.0,1.0,0.0,1.0,0
1,0.8333333333333334,0.6373626373626373,18,0.6439522998296422,-0.5274725274725275,1.424,1.2237762237762237,1.6808510638297873,0.0,1.0,1.0,0.0,0
5,-0.3125,-0.13186813186813187,4,-0.9642248722316865,-0.34065934065934067,-0.128,-0.13986013986013987,-0.3404255319148936,1.0,0.0,1.0,0.0,0
3,0.0,-0.315018315018315,12,0.8040885860306644,0.8571428571428571,0.272,-0.2727272727272727,0.6382978723404256,0.0,1.0,0.0,1.0,0
4,-0.08333333333333333,0.08058608058608059,4,0.9028960817717206,-0.25274725274725274,-0.192,-0.055944055944055944,0.06382978723404255,1.0,0.0,1.0,0.0,0
2,0.375,-0.05128205128205128,8,0.7700170357751278,0.9560439560439561,0.704,0.5454545454545454,0.02127659574468085,1.0,0.0,0.0,1.0,0
3,0.3541666666666667,0.4835164835164835,2,-0.5792163543441227,0.5604395604395604,-0.288,0.6013986013986014,0.3829787234042553,1.0,0.0,1.0,0.0,0
3,-0.7708333333333334,-0.8131868131868132,16,-0.8109028960817717,-0.32967032967032966,-0.24,-0.8181818181818182,-0.6170212765957447,1.0,0.0,1.0,0.0,1
2,0.5625,1.0476190476190477,14,0.1465076660988075,-0.4175824175824176,-0.304,0.21678321678321677,1.3829787234042554,1.0,0.0,0.0,1.0,0
5,0.625,0.4175824175824176,18,0.504258943781942,-0.43956043956043955,0.672,1.1958041958041958,0.6170212765957447,1.0,0.0,0.0,1.0,0
0,-0.22916666666666666,-0.15384615384615385,18,0.9028960817717206,0.5934065934065934,-0.464,-0.013986013986013986,-0.46808510638297873,0.0,1.0,1.0,0.0,0
0,0.22916666666666666,0.02197802197802198,8,0.858603066439523,-0.6263736263736264,0.56,-0.027972027972027972,0.7872340425531915,0.0,1.0,0.0,1.0,0
3,0.5,0.7765567765567766,8,-0.9778534923339012,-0.5054945054945055,-0.464,0.25874125874125875,0.9574468085106383,0.0,1.0,1.0,0.0,1
1,-0.3958333333333333,-0.5860805860805861,16,-0.23509369676320271,0.3516483516483517,-0.176,-0.5664335664335665,-0.574468085106383,0.0,1.0,1.0,0.0,1
2,0.7916666666666666,1.0183150183150182,6,-0.8040885860306644,1.8241758241758241,2.064,0.4825174825174825,1.0212765957446808,1.0,0.0,1.0,0.0,1
2,1.0,0.4835164835164835,16,-0.817717206132879,2.1868131868131866,1.232,0.8391608391608392,0.48936170212765956,0.0,1.0,0.0,1.0,1
2,0.3958333333333333,0.5714285714285714,6,0.1567291311754685,0.7252747252747253,0.992,0.22377622377622378,0.9361702127659575,0.0,1.0,1.0,0.0,0
1,0.20833333333333334,-0.12454212454212454,2,-1.0255536626916524,0.3626373626373626,0.608,0.06993006993006994,0.574468085106383,1.0,0.0,0.0,1.0,1
3,-0.875,-0.8937728937728938,16,0.3339011925042589,-0.5384615384615384,-0.592,-0.8811188811188811,-0.8723404255319149,0.0,1.0,1.0,0.0,0
3,0.16666666666666666,0.4835164835164835,16,-0.43270868824531517,0.6703296703296703,0.176,0.013986013986013986,0.6808510638297872,1.0,0.0,1.0,0.0,1
1,-0.20833333333333334,-0.336996336996337,6,0.9812606473594548,-0.07692307692307693,-0.544,-0.13986013986013987,-0.19148936170212766,1.0,0.0,1.0,0.0,0
1,0.9166666666666666,0.717948717948718,14,0.31686541737649065,2.1868131868131866,0.48,1.0419580419580419,0.3829787234042553,0.0,1.0,0.0,1.0,0
2,0.10416666666666667,0.19047619047619047,16,-0.05792163543441227,0.8901098901098901,-0.256,-0.02097902097902098,-0.0425531914893617,1.0,0.0,1.0,0.0,0
0,-0.6041666666666666,-0.6007326007326007,4,0.8551959114139693,-0.5164835164835165,-0.336,-0.5664335664335665,-0.6808510638297872,1.0,0.0,1.0,0.0,0
2,-0.4791666666666667,-0.4542124542124542,10,-0.23509369676320271,0.2967032967032967,0.176,-0.27972027972027974,-0.6382978723404256,1.0,0.0,0.0,1.0,1
3,0.3958333333333333,0.05860805860805861,20,-0.9812606473594548,1.5714285714285714,0.624,0.1258741258741259,0.2978723404255319,0.0,1.0,0.0,1.0,1
0,-0.5625,-0.4981684981684982,14,0.21124361158432708,-0.04395604395604396,-0.128,-0.5874125874125874,-0.3404255319148936,0.0,1.0,1.0,0.0,0
4,-0.375,-0.29304029304029305,8,-0.47018739352640543,-0.5604395604395604,0.112,-0.5104895104895105,-0.3617021276595745,0.0,1.0,0.0,1.0,1
2,-0.020833333333333332,0.007326007326007326,12,0.797274275979557,-0.37362637362637363,0.56,-0.20279720279720279,0.06382978723404255,0.0,1.0,1.0,0.0,0
3,-0.9583333333333334,-0.9963369963369964,20,-0.3475298126064736,-0.5274725274725275,-0.464,-0.958041958041958,-0.9148936170212766,1.0,0.0,1.0,0.0,1
1,-0.9791666666666666,-0.9743589743589743,6,0.313458262350937,-0.5934065934065934,-0.512,-0.965034965034965,-0.9361702127659575,0.0,1.0,1.0,0.0,0
2,-0.6041666666666666,-0.5714285714285714,20,-0.19420783645655879,-0.10989010989010989,-0.56,-0.7062937062937062,-0.48936170212765956,1.0,0.0,1.0,0.0,1
3,0.7708333333333334,1.3992673992673992,12,-0.7018739352640545,1.2857142857142858,1.968,0.5314685314685315,0.9148936170212766,1.0,0.0,1.0,0.0,1
3,-0.3333333333333333,-0.4468864468864469,18,0.020442930153321975,0.18681318681318682,-0.592,-0.13286713286713286,-0.425531914893617,1.0,0.0,1.0,0.0,0
0,0.9791666666666666,0.63003663003663,10,-0.10221465076660988,2.010989010989011,-0.064,0.6293706293706294,2.148936170212766,1.0,0.0,0.0,1.0,0
4,-0.16666666666666666,-0.05128205128205128,2,0.9914821124361158,0.4945054945054945,-0.576,-0.4195804195804196,-0.2553191489361702,0.0,1.0,1.0,0.0,0
4,0.7708333333333334,0.46153846153846156,18,0.555366269165247,0.8681318681318682,1.872,1.3916083916083917,1.8297872340425532,1.0,0.0,0.0,1.0,0
5,-0.16666666666666666,-0.05860805860805861,18,0.05110732538330494,0.43956043956043955,-0.464,-0.04195804195804196,-0.44680851063829785,1.0,0.0,0.0,1.0,0
0,-0.5208333333333334,-0.46886446886446886,8,0.0919931856899489,0.04395604395604396,0.192,-0.4965034965034965,-0.5319148936170213,0.0,1.0,0.0,1.0,0
4,-0.6041666666666666,-0.4908424908424908,18,0.8347529812606473,-0.054945054945054944,-0.32,-0.42657342657342656,-0.6170212765957447,1.0,0.0,0.0,1.0,0
5,0.7708333333333334,1.0476190476190477,6,-0.8109028960817717,2.065934065934066,0.784,0.8951048951048951,0.0425531914893617,0.0,1.0,0.0,1.0,1
2,0.3125,0.029304029304029304,16,-0.6882453151618398,0.8791208791208791,0.464,0.6223776223776224,-0.2553191489361702,0.0,1.0,1.0,0.0,1
1,0.125,-0.16117216117216118,14,-0.7052810902896082,-0.02197802197802198,0.608,0.2097902097902098,0.23404255319148937,1.0,0.0,1.0,0.0,1
0,0.375,0.358974358974359,20,0.282793867120954,-0.3626373626373626,0.8,0.1258741258741259,0.3617021276595745,0.0,1.0,1.0,0.0,0
4,0.25,0.1684981684981685,16,-0.07155025553662692,1.1428571428571428,-0.016,0.6363636363636364,0.3191489361702128,0.0,1.0,0.0,1.0,0
2,-0.6041666666666666,-0.4908424908424908,6,0.19080068143100512,-0.24175824175824176,-0.304,-0.4195804195804196,-0.44680851063829785,1.0,0.0,0.0,1.0,0
4,-0.10416666666666667,-0.26373626373626374,2,-0.38160136286201024,0.37362637362637363,0.048,0.1048951048951049,-0.2127659574468085,1.0,0.0,0.0,1.0,1
0,0.5625,0.6373626373626373,10,-0.054514480408858604,0.7582417582417582,0.896,0.9020979020979021,1.1063829787234043,1.0,0.0,0.0,1.0,0
3,0.4791666666666667,0.21245421245421245,20,-0.9744463373083475,1.3296703296703296,1.648,0.8671328671328671,1.0638297872340425,1.0,0.0,1.0,0.0,1
4,0.8541666666666666,0.7985347985347986,10,1.0119250425894377,0.4175824175824176,1.088,0.8951048951048951,1.7659574468085106,0.0,1.0,0.0,1.0,0
1,0.08333333333333333,0.02197802197802198,2,-0.6814310051107325,0.1978021978021978,0.832,0.35664335664335667,-0.0851063829787234,1.0,0.0,0.0,1.0,1
1,-0.7291666666666666,-0.6593406593406593,6,0.82793867120954,-0.5494505494505495,-0.144,-0.6993006993006993,-0.7021276595744681,0.0,1.0,1.0,0.0,0
3,-0.5833333333333334,-0.4835164835164835,8,-1.0323679727427597,-0.15384615384615385,0.016,-0.5104895104895105,-0.7021276595744681,1.0,0.0,0.0,1.0,1
4,0.9375,1.347985347985348,14,-0.909710391822828,0.02197802197802198,0.768,1.083916083916084,0.0851063829787234,1.0,0.0,1.0,0.0,1
2,0.7083333333333334,0.8058608058608059,16,0.3781942078364566,0.6373626373626373,1.776,0.18181818181818182,0.2553191489361702,1.0,0.0,0.0,1.0,0
4,-0.6875,-0.7326007326007326,14,-0.5110732538330494,-0.42857142857142855,-0.208,-0.6923076923076923,-0.6170212765957447,1.0,0.0,0.0,1.0,1
0,0.5,0.6153846153846154,14,0.41567291311754684,0.3626373626373626,0.176,0.3916083916083916,0.5531914893617021,1.0,0.0,1.0,0.0,0
4,-0.8541666666666666,-0.7838827838827839,10,0.3339011925042589,-0.37362637362637363,-0.432,-0.7412587412587412,-0.7659574468085106,1.0,0.0,1.0,0.0,0
0,0.4583333333333333,0.8131868131868132,10,0.21465076660988075,0.9230769230769231,-0.096,1.006993006993007,0.3191489361702128,0.0,1.0,0.0,1.0,0
5,-0.8333333333333334,-0.7545787545787546,10,-0.7325383304940375,-0.26373626373626374,-0.368,-0.7902097902097902,-0.6170212765957447,0.0,1.0,1.0,0.0,1
2,-0.7083333333333334,-0.7619047619047619,14,0.7700170357751278,-0.5934065934065934,-0.336,-0.6993006993006993,-0.6170212765957447,0.0,1.0,1.0,0.0,0
0,-0.08333333333333333,0.2271062271062271,16,0.9676320272572402,-0.4725274725274725,0.192,-0.0979020979020979,0.46808510638297873,1.0,0.0,0.0,1.0,0
5,0.125,-0.21978021978021978,4,0.9846678023850085,0.5054945054945055,0.384,0.36363636363636365,0.6170212765957447,0.0,1.0,1.0,0.0,0
0,0.7916666666666666,0.8205128205128205,18,-0.2453151618398637,0.7472527472527473,-0.048,0.5804195804195804,0.19148936170212766,1.0,0.0,1.0,0.0,1
3,-0.875,-0.8937728937728938,10,-0.38841567291311757,-0.5274725274725275,-0.592,-0.8251748251748252,-0.851063829787234,1.0,0.0,0.0,1.0,1
3,0.75,0.7472527472527473,20,-0.82793867120954,2.1648351648351647,0.8,1.1538461538461537,-0.0425531914893617,0.0,1.0,1.0,0.0,1
5,0.0625,-0.2490842490842491,10,-0.5315161839863713,-0.5824175824175825,0.672,0.4755244755244755,0.3191489361702128,1.0,0.0,0.0,1.0,1
0,0.22916666666666666,0.5714285714285714,18,0.919931856899489,1.10989010989011,0.464,0.08391608391608392,0.7872340425531915,1.0,0.0,0.0,1.0,0
0,0.20833333333333334,0.336996336996337,6,0.9778534923339012,0.9120879120879121,0.352,0.14685314685314685,0.6595744680851063,1.0,0.0,0.0,1.0,0
1,0.8333333333333334,1.1355311355311355,14,0.9778534923339012,1.3406593406593406,1.392,1.2517482517482517,0.6382978723404256,1.0,0.0,1.0,0.0,0
3,-0.3125,-0.3516483516483517,12,0.1737649063032368,-0.5494505494505495,-0.384,-0.4965034965034965,-0.48936170212765956,0.0,1.0,1.0,0.0,0
0,0.7291666666666666,0.6593406593406593,2,-0.8245315161839863,2.21978021978022,0.256,0.7062937062937062,0.6382978723404256,0.0,1.0,0.0,1.0,1
4,0.5,1.032967032967033,20,-0.282793867120954,-0.10989010989010989,-0.032,0.04195804195804196,0.2553191489361702,1.0,0.0,1.0,0.0,1
0,0.1875,0.5934065934065934,10,-0.4190800681431005,-0.5934065934065934,1.312,-0.06293706293706294,0.8936170212765957,0.0,1.0,0.0,1.0,1
2,-0.3958333333333333,-0.15384615384615385,8,0.838160136286201,-0.5714285714285714,0.256,-0.2937062937062937,-0.02127659574468085,0.0,1.0,0.0,1.0,0
3,0.875,0.652014652014652,16,0.42589437819420783,-0.23076923076923078,0.992,0.8881118881118881,1.127659574468085,0.0,1.0,0.0,1.0,0
2,0.8333333333333334,0.29304029304029305,20,-0.6814310051107325,1.4065934065934067,1.28,0.3986013986013986,1.0,0.0,1.0,1.0,0.0,1
0,0.9791666666666666,0.6813186813186813,14,-0.4906303236797274,-0.5054945054945055,1.552,0.45454545454545453,0.574468085106383,1.0,0.0,0.0,1.0,1
5,-0.25,0.02197802197802198,12,0.797274275979557,-0.4945054945054945,-0.512,-0.013986013986013986,-0.19148936170212766,0.0,1.0,1.0,0.0,0
0,0.875,0.9230769230769231,8,0.08858603066439523,-0.12087912087912088,1.696,0.8601398601398601,0.10638297872340426,1.0,0.0,1.0,0.0,0
0,-0.8541666666666666,-0.8424908424908425,6,-0.2657580919931857,-0.4065934065934066,-0.32,-0.8251748251748252,-0.6595744680851063,1.0,0.0,0.0,1.0,1
2,0.6875,1.2820512820512822,20,-0.9369676320272572,1.1758241758241759,0.144,0.34265734265734266,0.7446808510638298,1.0,0.0,1.0,0.0,1
2,-0.6458333333333334,-0.5128205128205128,16,-0.5928449744463373,-0.03296703296703297,-0.096,-0.6153846153846154,-0.48936170212765956,1.0,0.0,0.0,1.0,1
1,0.5625,0.2564102564102564,2,0.37137989778534924,0.32967032967032966,1.2,0.4965034965034965,0.9574468085106383,1.0,0.0,1.0,0.0,0
2,0.25,0.358974358974359,18,-0.596252129471891,1.1318681318681318,0.56,0.3706293706293706,0.425531914893617,1.0,0.0,0.0,1.0,1
4,-0.25,-0.3956043956043956,12,0.4565587734241908,-0.3076923076923077,-0.224,-0.16083916083916083,0.14893617021276595,1.0,0.0,0.0,1.0,0
3,-0.3541666666666667,-0.10256410256410256,8,0.6132879045996593,0.0989010989010989,-0.544,-0.11188811188811189,0.0851063829787234,0.0,1.0,0.0,1.0,0
2,-0.1875,0.16117216117216118,4,0.5724020442930153,0.0989010989010989,0.128,-0.2867132867132867,0.2765957446808511,1.0,0.0,1.0,0.0,0
